GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AJZAE001,AJ1TE001,AJ1TE002,AJ1TE003
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Area/Alaska Native Area (Reservation or Statistical Entity Only) Code,American Indian Area (Off-Reservation Trust Land Only)/Hawaiian Home Land Code,Tribal Subdivision/Remainder Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Micropolitan Statistical Area Code,Combined Statistical Area Code,Metropolitan Division Code,New England City and Town Area Code,Combined New England City and Town Area Code,New England City and Town Area Division Code,Urban Area Code,"Congressional District (2019-2021, 116th Congress) Code",State Legislative District (Upper Chamber) Code,State Legislative District (Lower Chamber) Code,5-Digit ZIP Code Tabulation Area Code,Subminor Civil Division Code,School District (Elementary)/Remainder Code,School District (Secondary)/Remainder Code,School District (Unified)/Remainder Code,Public Use Microdata Sample Area (PUMA) Code,Area Name,Tribal Census Tract Code,Tribal Block Group Code,Median household income in the past 12 months (in 2018 inflation-adjusted dollars),Total,Occupied,Vacant
"G24000307403051","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740305","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7403.05, Anne Arundel County, Maryland",,,113782,636,636,0
"G24000307403052","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740305","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7403.05, Anne Arundel County, Maryland",,,88348,2278,2080,198
"G24000307403053","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740305","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7403.05, Anne Arundel County, Maryland",,,66597,978,941,37
"G24000307403054","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740305","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7403.05, Anne Arundel County, Maryland",,,160500,399,366,33
"G24000307404001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7404, Anne Arundel County, Maryland",,,,0,0,0
"G24000307405001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7405, Anne Arundel County, Maryland",,,130896,2155,2108,47
"G24000307405002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740500","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7405, Anne Arundel County, Maryland",,,105234,729,729,0
"G24000307405003","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740500","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7405, Anne Arundel County, Maryland",,,108021,1580,1506,74
"G24000307406011","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740601","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7406.01, Anne Arundel County, Maryland",,,129375,55,55,0
"G24000307406012","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740601","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7406.01, Anne Arundel County, Maryland",,,103603,167,129,38
"G24000307406013","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740601","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7406.01, Anne Arundel County, Maryland",,,73286,202,202,0
"G24000307406014","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740601","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7406.01, Anne Arundel County, Maryland",,,78464,866,827,39
"G24000307406021","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740602","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7406.02, Anne Arundel County, Maryland",,,68750,738,638,100
"G24000307406022","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740602","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7406.02, Anne Arundel County, Maryland",,,77689,456,436,20
"G24000307406031","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740603","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7406.03, Anne Arundel County, Maryland",,,,0,0,0
"G24000307406032","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740603","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7406.03, Anne Arundel County, Maryland",,,80804,559,483,76
"G24000307407011","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740701","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7407.01, Anne Arundel County, Maryland",,,73333,1105,980,125
"G24000307407012","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740701","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7407.01, Anne Arundel County, Maryland",,,107415,689,689,0
"G24000307407013","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740701","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7407.01, Anne Arundel County, Maryland",,,100027,1307,1231,76
"G24000307407021","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740702","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7407.02, Anne Arundel County, Maryland",,,116250,3023,2848,175
"G24000307407022","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740702","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7407.02, Anne Arundel County, Maryland",,,99942,1212,1174,38
"G24000307408001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740800","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7408, Anne Arundel County, Maryland",,,103026,444,416,28
"G24000307408002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740800","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7408, Anne Arundel County, Maryland",,,118355,733,693,40
"G24000307408003","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740800","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7408, Anne Arundel County, Maryland",,,109464,734,697,37
"G24000307409001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740900","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7409, Anne Arundel County, Maryland",,,98333,508,508,0
"G24000307409002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740900","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7409, Anne Arundel County, Maryland",,,72899,950,925,25
"G24000307409003","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740900","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7409, Anne Arundel County, Maryland",,,80068,550,550,0
"G24000307409004","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740900","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7409, Anne Arundel County, Maryland",,,121544,313,313,0
"G24000307409005","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"740900","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 7409, Anne Arundel County, Maryland",,,164583,307,307,0
"G24000307410001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"741000","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7410, Anne Arundel County, Maryland",,,153750,331,313,18
"G24000307410002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"741000","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7410, Anne Arundel County, Maryland",,,137404,593,531,62
"G24000307501011","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7501.01, Anne Arundel County, Maryland",,,65048,273,249,24
"G24000307501012","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7501.01, Anne Arundel County, Maryland",,,62159,342,311,31
"G24000307501013","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750101","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7501.01, Anne Arundel County, Maryland",,,39223,329,305,24
"G24000307501014","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750101","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7501.01, Anne Arundel County, Maryland",,,51653,691,691,0
"G24000307501021","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750102","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7501.02, Anne Arundel County, Maryland",,,59826,628,579,49
"G24000307501022","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750102","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7501.02, Anne Arundel County, Maryland",,,65921,326,326,0
"G24000307502011","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750201","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7502.01, Anne Arundel County, Maryland",,,90714,454,454,0
"G24000307502012","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750201","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7502.01, Anne Arundel County, Maryland",,,35563,815,761,54
"G24000307502021","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750202","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7502.02, Anne Arundel County, Maryland",,,86389,779,726,53
"G24000307502022","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750202","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7502.02, Anne Arundel County, Maryland",,,72639,509,468,41
"G24000307502031","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750203","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7502.03, Anne Arundel County, Maryland",,,62391,590,476,114
"G24000307503001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750300","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7503, Anne Arundel County, Maryland",,,93750,360,312,48
"G24000307503002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750300","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7503, Anne Arundel County, Maryland",,,76875,764,722,42
"G24000307504001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7504, Anne Arundel County, Maryland",,,89900,562,508,54
"G24000307504002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750400","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7504, Anne Arundel County, Maryland",,,113147,652,639,13
"G24000307504003","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750400","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7504, Anne Arundel County, Maryland",,,117303,213,213,0
"G24000307504004","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750400","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7504, Anne Arundel County, Maryland",,,67639,233,233,0
"G24000307508011","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750801","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7508.01, Anne Arundel County, Maryland",,,92870,382,382,0
"G24000307508012","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750801","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7508.01, Anne Arundel County, Maryland",,,91071,653,612,41
"G24000307508013","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750801","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7508.01, Anne Arundel County, Maryland",,,90320,507,507,0
"G24000307508014","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750801","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7508.01, Anne Arundel County, Maryland",,,89671,615,615,0
"G24000307508031","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750803","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7508.03, Anne Arundel County, Maryland",,,52675,1056,1056,0
"G24000307508032","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750803","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7508.03, Anne Arundel County, Maryland",,,59651,534,534,0
"G24000307508033","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750803","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7508.03, Anne Arundel County, Maryland",,,71193,403,361,42
"G24000307508034","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750803","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7508.03, Anne Arundel County, Maryland",,,58750,799,738,61
"G24000307508035","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750803","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 7508.03, Anne Arundel County, Maryland",,,52604,194,194,0
"G24000307508041","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750804","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7508.04, Anne Arundel County, Maryland",,,58281,555,555,0
"G24000307508042","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750804","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7508.04, Anne Arundel County, Maryland",,,68487,986,875,111
"G24000307509001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750900","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7509, Anne Arundel County, Maryland",,,,493,493,0
"G24000307509002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750900","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7509, Anne Arundel County, Maryland",,,44607,330,330,0
"G24000307509003","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"750900","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7509, Anne Arundel County, Maryland",,,100196,498,498,0
"G24000307510001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751000","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7510, Anne Arundel County, Maryland",,,69375,554,475,79
"G24000307510002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751000","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7510, Anne Arundel County, Maryland",,,77727,442,432,10
"G24000307510003","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751000","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7510, Anne Arundel County, Maryland",,,61944,522,464,58
"G24000307511021","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751102","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7511.02, Anne Arundel County, Maryland",,,70489,1299,1180,119
"G24000307511022","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751102","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7511.02, Anne Arundel County, Maryland",,,61964,522,469,53
"G24000307511031","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751103","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7511.03, Anne Arundel County, Maryland",,,70833,656,518,138
"G24000307511032","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751103","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7511.03, Anne Arundel County, Maryland",,,74609,430,375,55
"G24000307511033","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751103","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7511.03, Anne Arundel County, Maryland",,,61406,872,872,0
"G24000307511034","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751103","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7511.03, Anne Arundel County, Maryland",,,64254,381,381,0
"G24000307512001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7512, Anne Arundel County, Maryland",,,86513,517,517,0
"G24000307512002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7512, Anne Arundel County, Maryland",,,99157,833,791,42
"G24000307512003","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751200","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7512, Anne Arundel County, Maryland",,,74750,820,550,270
"G24000307514001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7514, Anne Arundel County, Maryland",,,70950,357,357,0
"G24000307514002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751400","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7514, Anne Arundel County, Maryland",,,118702,460,407,53
"G24000307514003","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751400","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7514, Anne Arundel County, Maryland",,,129313,731,731,0
"G24000307515001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7515, Anne Arundel County, Maryland",,,88701,781,570,211
"G24000307515002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751500","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7515, Anne Arundel County, Maryland",,,67035,969,888,81
"G24000307515003","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751500","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7515, Anne Arundel County, Maryland",,,56232,304,292,12
"G24000307515004","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751500","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7515, Anne Arundel County, Maryland",,,76161,561,520,41
"G24000307516001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751600","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7516, Anne Arundel County, Maryland",,,90039,1149,1135,14
"G24000307516002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751600","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7516, Anne Arundel County, Maryland",,,125214,652,638,14
"G24000307516003","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751600","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7516, Anne Arundel County, Maryland",,,77344,871,857,14
"G24000307517001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751700","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7517, Anne Arundel County, Maryland",,,183289,561,512,49
"G24000307517002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"751700","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7517, Anne Arundel County, Maryland",,,202778,409,402,7
"G24000309800001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"980000","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9800, Anne Arundel County, Maryland",,,,0,0,0
"G24000309900000","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"990000","0",,,,,,,,,,,,,,,,,,,,,,,"Block Group 0, Census Tract 9900, Anne Arundel County, Maryland",,,,0,0,0
"G24000504001001","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4001, Baltimore County, Maryland",,,94167,564,550,14
"G24000504001002","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4001, Baltimore County, Maryland",,,47361,970,887,83
"G24000504001003","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400100","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4001, Baltimore County, Maryland",,,36708,856,814,42
"G24000504002001","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4002, Baltimore County, Maryland",,,67986,672,646,26
"G24000504002002","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4002, Baltimore County, Maryland",,,91029,472,410,62
"G24000504004001","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4004, Baltimore County, Maryland",,,81136,397,338,59
"G24000504004002","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400400","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4004, Baltimore County, Maryland",,,115441,493,476,17
"G24000504004003","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400400","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4004, Baltimore County, Maryland",,,121738,451,437,14
"G24000504004004","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400400","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4004, Baltimore County, Maryland",,,141641,232,187,45
"G24000504004005","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400400","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 4004, Baltimore County, Maryland",,,115083,639,639,0
"G24000504005001","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4005, Baltimore County, Maryland",,,146364,960,906,54
"G24000504006001","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400600","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4006, Baltimore County, Maryland",,,88583,302,285,17
"G24000504006002","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400600","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4006, Baltimore County, Maryland",,,74429,616,588,28
"G24000504006003","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400600","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4006, Baltimore County, Maryland",,,128750,348,310,38
"G24000504007011","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400701","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4007.01, Baltimore County, Maryland",,,87083,574,574,0
"G24000504007012","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400701","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4007.01, Baltimore County, Maryland",,,64167,769,702,67
"G24000504007021","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400702","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4007.02, Baltimore County, Maryland",,,93750,683,614,69
"G24000504008001","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400800","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4008, Baltimore County, Maryland",,,76806,700,641,59
"G24000504008002","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400800","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4008, Baltimore County, Maryland",,,69167,405,352,53
"G24000504009001","2014-2018",,,"Maryland","24","Baltimore County","005",,,"400900","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4009, Baltimore County, Maryland",,,72813,759,739,20
"G24000504010001","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401000","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4010, Baltimore County, Maryland",,,63816,358,358,0
"G24000504010002","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401000","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4010, Baltimore County, Maryland",,,148750,470,452,18
"G24000504011011","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4011.01, Baltimore County, Maryland",,,68185,607,511,96
"G24000504011012","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4011.01, Baltimore County, Maryland",,,66238,668,585,83
"G24000504011013","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401101","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4011.01, Baltimore County, Maryland",,,63939,823,686,137
"G24000504011014","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401101","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4011.01, Baltimore County, Maryland",,,60815,276,232,44
"G24000504011021","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401102","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4011.02, Baltimore County, Maryland",,,53454,507,445,62
"G24000504012001","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4012, Baltimore County, Maryland",,,62303,483,458,25
"G24000504012002","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4012, Baltimore County, Maryland",,,85387,777,665,112
"G24000504013011","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401301","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4013.01, Baltimore County, Maryland",,,52557,686,652,34
"G24000504013012","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401301","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4013.01, Baltimore County, Maryland",,,70473,392,316,76
"G24000504013013","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401301","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4013.01, Baltimore County, Maryland",,,59904,445,445,0
"G24000504013021","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401302","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4013.02, Baltimore County, Maryland",,,47724,1118,1034,84
"G24000504013022","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401302","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4013.02, Baltimore County, Maryland",,,71765,263,254,9
"G24000504014001","2014-2018",,,"Maryland","24","Baltimore County","005",,,"401400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4014, Baltimore County, Maryland",,,123214,587,582,5
