,gis_join_match_code,state_code,county_name,county_code,census_tract_code,block_group_code,area_name,medhsinc,total,occupied,vacant,full_bg_int,occrate
349,G24000307512001,24,Anne Arundel County,3,751200,1,"Block Group 1, Census Tract 7512, Anne Arundel County, Maryland",86513.0,517,517,0,24000307512001,1.0
350,G24000307512002,24,Anne Arundel County,3,751200,2,"Block Group 2, Census Tract 7512, Anne Arundel County, Maryland",99157.0,833,791,42,24000307512002,0.9495798319327731
351,G24000307512003,24,Anne Arundel County,3,751200,3,"Block Group 3, Census Tract 7512, Anne Arundel County, Maryland",74750.0,820,550,270,24000307512003,0.6707317073170732
352,G24000307514001,24,Anne Arundel County,3,751400,1,"Block Group 1, Census Tract 7514, Anne Arundel County, Maryland",70950.0,357,357,0,24000307514001,1.0
353,G24000307514002,24,Anne Arundel County,3,751400,2,"Block Group 2, Census Tract 7514, Anne Arundel County, Maryland",118702.0,460,407,53,24000307514002,0.8847826086956522
354,G24000307514003,24,Anne Arundel County,3,751400,3,"Block Group 3, Census Tract 7514, Anne Arundel County, Maryland",129313.0,731,731,0,24000307514003,1.0
355,G24000307515001,24,Anne Arundel County,3,751500,1,"Block Group 1, Census Tract 7515, Anne Arundel County, Maryland",88701.0,781,570,211,24000307515001,0.7298335467349552
356,G24000307515002,24,Anne Arundel County,3,751500,2,"Block Group 2, Census Tract 7515, Anne Arundel County, Maryland",67035.0,969,888,81,24000307515002,0.9164086687306502
357,G24000307515003,24,Anne Arundel County,3,751500,3,"Block Group 3, Census Tract 7515, Anne Arundel County, Maryland",56232.0,304,292,12,24000307515003,0.9605263157894737
358,G24000307515004,24,Anne Arundel County,3,751500,4,"Block Group 4, Census Tract 7515, Anne Arundel County, Maryland",76161.0,561,520,41,24000307515004,0.9269162210338681
359,G24000307516001,24,Anne Arundel County,3,751600,1,"Block Group 1, Census Tract 7516, Anne Arundel County, Maryland",90039.0,1149,1135,14,24000307516001,0.9878154917319408
360,G24000307516002,24,Anne Arundel County,3,751600,2,"Block Group 2, Census Tract 7516, Anne Arundel County, Maryland",125214.0,652,638,14,24000307516002,0.9785276073619632
361,G24000307516003,24,Anne Arundel County,3,751600,3,"Block Group 3, Census Tract 7516, Anne Arundel County, Maryland",77344.0,871,857,14,24000307516003,0.983926521239954
362,G24000307517001,24,Anne Arundel County,3,751700,1,"Block Group 1, Census Tract 7517, Anne Arundel County, Maryland",183289.0,561,512,49,24000307517001,0.9126559714795008
363,G24000307517002,24,Anne Arundel County,3,751700,2,"Block Group 2, Census Tract 7517, Anne Arundel County, Maryland",202778.0,409,402,7,24000307517002,0.9828850855745721
364,G24000309800001,24,Anne Arundel County,3,980000,1,"Block Group 1, Census Tract 9800, Anne Arundel County, Maryland",,0,0,0,24000309800001,
365,G24000309900000,24,Anne Arundel County,3,990000,0,"Block Group 0, Census Tract 9900, Anne Arundel County, Maryland",,0,0,0,24000309900000,
366,G24000504001001,24,Baltimore County,5,400100,1,"Block Group 1, Census Tract 4001, Baltimore County, Maryland",94167.0,564,550,14,24000504001001,0.975177304964539
367,G24000504001002,24,Baltimore County,5,400100,2,"Block Group 2, Census Tract 4001, Baltimore County, Maryland",47361.0,970,887,83,24000504001002,0.9144329896907216
368,G24000504001003,24,Baltimore County,5,400100,3,"Block Group 3, Census Tract 4001, Baltimore County, Maryland",36708.0,856,814,42,24000504001003,0.9509345794392523
369,G24000504002001,24,Baltimore County,5,400200,1,"Block Group 1, Census Tract 4002, Baltimore County, Maryland",67986.0,672,646,26,24000504002001,0.9613095238095238
370,G24000504002002,24,Baltimore County,5,400200,2,"Block Group 2, Census Tract 4002, Baltimore County, Maryland",91029.0,472,410,62,24000504002002,0.8686440677966102
371,G24000504004001,24,Baltimore County,5,400400,1,"Block Group 1, Census Tract 4004, Baltimore County, Maryland",81136.0,397,338,59,24000504004001,0.8513853904282116
372,G24000504004002,24,Baltimore County,5,400400,2,"Block Group 2, Census Tract 4004, Baltimore County, Maryland",115441.0,493,476,17,24000504004002,0.9655172413793104
373,G24000504004003,24,Baltimore County,5,400400,3,"Block Group 3, Census Tract 4004, Baltimore County, Maryland",121738.0,451,437,14,24000504004003,0.9689578713968958
374,G24000504004004,24,Baltimore County,5,400400,4,"Block Group 4, Census Tract 4004, Baltimore County, Maryland",141641.0,232,187,45,24000504004004,0.8060344827586207
375,G24000504004005,24,Baltimore County,5,400400,5,"Block Group 5, Census Tract 4004, Baltimore County, Maryland",115083.0,639,639,0,24000504004005,1.0
376,G24000504005001,24,Baltimore County,5,400500,1,"Block Group 1, Census Tract 4005, Baltimore County, Maryland",146364.0,960,906,54,24000504005001,0.94375
377,G24000504006001,24,Baltimore County,5,400600,1,"Block Group 1, Census Tract 4006, Baltimore County, Maryland",88583.0,302,285,17,24000504006001,0.9437086092715232
378,G24000504006002,24,Baltimore County,5,400600,2,"Block Group 2, Census Tract 4006, Baltimore County, Maryland",74429.0,616,588,28,24000504006002,0.9545454545454546
379,G24000504006003,24,Baltimore County,5,400600,3,"Block Group 3, Census Tract 4006, Baltimore County, Maryland",128750.0,348,310,38,24000504006003,0.8908045977011494
380,G24000504007011,24,Baltimore County,5,400701,1,"Block Group 1, Census Tract 4007.01, Baltimore County, Maryland",87083.0,574,574,0,24000504007011,1.0
381,G24000504007012,24,Baltimore County,5,400701,2,"Block Group 2, Census Tract 4007.01, Baltimore County, Maryland",64167.0,769,702,67,24000504007012,0.9128738621586476
382,G24000504007021,24,Baltimore County,5,400702,1,"Block Group 1, Census Tract 4007.02, Baltimore County, Maryland",93750.0,683,614,69,24000504007021,0.8989751098096632
383,G24000504008001,24,Baltimore County,5,400800,1,"Block Group 1, Census Tract 4008, Baltimore County, Maryland",76806.0,700,641,59,24000504008001,0.9157142857142857
384,G24000504008002,24,Baltimore County,5,400800,2,"Block Group 2, Census Tract 4008, Baltimore County, Maryland",69167.0,405,352,53,24000504008002,0.8691358024691358
385,G24000504009001,24,Baltimore County,5,400900,1,"Block Group 1, Census Tract 4009, Baltimore County, Maryland",72813.0,759,739,20,24000504009001,0.9736495388669302
386,G24000504010001,24,Baltimore County,5,401000,1,"Block Group 1, Census Tract 4010, Baltimore County, Maryland",63816.0,358,358,0,24000504010001,1.0
387,G24000504010002,24,Baltimore County,5,401000,2,"Block Group 2, Census Tract 4010, Baltimore County, Maryland",148750.0,470,452,18,24000504010002,0.9617021276595744
388,G24000504011011,24,Baltimore County,5,401101,1,"Block Group 1, Census Tract 4011.01, Baltimore County, Maryland",68185.0,607,511,96,24000504011011,0.841845140032949
389,G24000504011012,24,Baltimore County,5,401101,2,"Block Group 2, Census Tract 4011.01, Baltimore County, Maryland",66238.0,668,585,83,24000504011012,0.875748502994012
390,G24000504011013,24,Baltimore County,5,401101,3,"Block Group 3, Census Tract 4011.01, Baltimore County, Maryland",63939.0,823,686,137,24000504011013,0.8335358444714459
391,G24000504011014,24,Baltimore County,5,401101,4,"Block Group 4, Census Tract 4011.01, Baltimore County, Maryland",60815.0,276,232,44,24000504011014,0.8405797101449275
392,G24000504011021,24,Baltimore County,5,401102,1,"Block Group 1, Census Tract 4011.02, Baltimore County, Maryland",53454.0,507,445,62,24000504011021,0.8777120315581854
393,G24000504012001,24,Baltimore County,5,401200,1,"Block Group 1, Census Tract 4012, Baltimore County, Maryland",62303.0,483,458,25,24000504012001,0.94824016563147
394,G24000504012002,24,Baltimore County,5,401200,2,"Block Group 2, Census Tract 4012, Baltimore County, Maryland",85387.0,777,665,112,24000504012002,0.8558558558558559
395,G24000504013011,24,Baltimore County,5,401301,1,"Block Group 1, Census Tract 4013.01, Baltimore County, Maryland",52557.0,686,652,34,24000504013011,0.9504373177842566
396,G24000504013012,24,Baltimore County,5,401301,2,"Block Group 2, Census Tract 4013.01, Baltimore County, Maryland",70473.0,392,316,76,24000504013012,0.8061224489795918
397,G24000504013013,24,Baltimore County,5,401301,3,"Block Group 3, Census Tract 4013.01, Baltimore County, Maryland",59904.0,445,445,0,24000504013013,1.0
398,G24000504013021,24,Baltimore County,5,401302,1,"Block Group 1, Census Tract 4013.02, Baltimore County, Maryland",47724.0,1118,1034,84,24000504013021,0.924865831842576
399,G24000504013022,24,Baltimore County,5,401302,2,"Block Group 2, Census Tract 4013.02, Baltimore County, Maryland",71765.0,263,254,9,24000504013022,0.9657794676806084
400,G24000504014001,24,Baltimore County,5,401400,1,"Block Group 1, Census Tract 4014, Baltimore County, Maryland",123214.0,587,582,5,24000504014001,0.9914821124361158
401,G24000504015031,24,Baltimore County,5,401503,1,"Block Group 1, Census Tract 4015.03, Baltimore County, Maryland",124375.0,721,721,0,24000504015031,1.0
402,G24000504015032,24,Baltimore County,5,401503,2,"Block Group 2, Census Tract 4015.03, Baltimore County, Maryland",101033.0,442,442,0,24000504015032,1.0
403,G24000504015033,24,Baltimore County,5,401503,3,"Block Group 3, Census Tract 4015.03, Baltimore County, Maryland",105697.0,512,495,17,24000504015033,0.966796875
404,G24000504015034,24,Baltimore County,5,401503,4,"Block Group 4, Census Tract 4015.03, Baltimore County, Maryland",84250.0,429,415,14,24000504015034,0.9673659673659674
405,G24000504015035,24,Baltimore County,5,401503,5,"Block Group 5, Census Tract 4015.03, Baltimore County, Maryland",95065.0,652,605,47,24000504015035,0.9279141104294478
406,G24000504015041,24,Baltimore County,5,401504,1,"Block Group 1, Census Tract 4015.04, Baltimore County, Maryland",78684.0,748,748,0,24000504015041,1.0
407,G24000504015042,24,Baltimore County,5,401504,2,"Block Group 2, Census Tract 4015.04, Baltimore County, Maryland",79189.0,945,910,35,24000504015042,0.9629629629629629
408,G24000504015043,24,Baltimore County,5,401504,3,"Block Group 3, Census Tract 4015.04, Baltimore County, Maryland",94188.0,583,583,0,24000504015043,1.0
409,G24000504015051,24,Baltimore County,5,401505,1,"Block Group 1, Census Tract 4015.05, Baltimore County, Maryland",55192.0,338,330,8,24000504015051,0.9763313609467456
410,G24000504015052,24,Baltimore County,5,401505,2,"Block Group 2, Census Tract 4015.05, Baltimore County, Maryland",63859.0,789,764,25,24000504015052,0.9683143219264893
411,G24000504015053,24,Baltimore County,5,401505,3,"Block Group 3, Census Tract 4015.05, Baltimore County, Maryland",85500.0,455,446,9,24000504015053,0.9802197802197802
412,G24000504015061,24,Baltimore County,5,401506,1,"Block Group 1, Census Tract 4015.06, Baltimore County, Maryland",69102.0,421,421,0,24000504015061,1.0
413,G24000504015062,24,Baltimore County,5,401506,2,"Block Group 2, Census Tract 4015.06, Baltimore County, Maryland",79415.0,869,840,29,24000504015062,0.9666283084004603
414,G24000504015063,24,Baltimore County,5,401506,3,"Block Group 3, Census Tract 4015.06, Baltimore County, Maryland",63450.0,581,581,0,24000504015063,1.0
415,G24000504015071,24,Baltimore County,5,401507,1,"Block Group 1, Census Tract 4015.07, Baltimore County, Maryland",93077.0,326,326,0,24000504015071,1.0
416,G24000504015072,24,Baltimore County,5,401507,2,"Block Group 2, Census Tract 4015.07, Baltimore County, Maryland",59473.0,869,785,84,24000504015072,0.903337169159954
417,G24000504015073,24,Baltimore County,5,401507,3,"Block Group 3, Census Tract 4015.07, Baltimore County, Maryland",50100.0,409,348,61,24000504015073,0.8508557457212714
418,G24000504015074,24,Baltimore County,5,401507,4,"Block Group 4, Census Tract 4015.07, Baltimore County, Maryland",56829.0,540,477,63,24000504015074,0.8833333333333333
419,G24000504022011,24,Baltimore County,5,402201,1,"Block Group 1, Census Tract 4022.01, Baltimore County, Maryland",92386.0,657,611,46,24000504022011,0.9299847792998478
420,G24000504022012,24,Baltimore County,5,402201,2,"Block Group 2, Census Tract 4022.01, Baltimore County, Maryland",100395.0,487,458,29,24000504022012,0.9404517453798767
421,G24000504022021,24,Baltimore County,5,402202,1,"Block Group 1, Census Tract 4022.02, Baltimore County, Maryland",128125.0,629,569,60,24000504022021,0.904610492845787
422,G24000504023021,24,Baltimore County,5,402302,1,"Block Group 1, Census Tract 4023.02, Baltimore County, Maryland",86974.0,721,704,17,24000504023021,0.9764216366158114
423,G24000504023022,24,Baltimore County,5,402302,2,"Block Group 2, Census Tract 4023.02, Baltimore County, Maryland",74250.0,1225,1142,83,24000504023022,0.9322448979591836
424,G24000504023031,24,Baltimore County,5,402303,1,"Block Group 1, Census Tract 4023.03, Baltimore County, Maryland",62292.0,542,542,0,24000504023031,1.0
425,G24000504023032,24,Baltimore County,5,402303,2,"Block Group 2, Census Tract 4023.03, Baltimore County, Maryland",90341.0,510,463,47,24000504023032,0.907843137254902
426,G24000504023033,24,Baltimore County,5,402303,3,"Block Group 3, Census Tract 4023.03, Baltimore County, Maryland",83313.0,564,525,39,24000504023033,0.9308510638297872
427,G24000504023034,24,Baltimore County,5,402303,4,"Block Group 4, Census Tract 4023.03, Baltimore County, Maryland",56591.0,552,552,0,24000504023034,1.0
428,G24000504023035,24,Baltimore County,5,402303,5,"Block Group 5, Census Tract 4023.03, Baltimore County, Maryland",82014.0,557,541,16,24000504023035,0.9712746858168761
429,G24000504023041,24,Baltimore County,5,402304,1,"Block Group 1, Census Tract 4023.04, Baltimore County, Maryland",51278.0,594,563,31,24000504023041,0.9478114478114478
430,G24000504023042,24,Baltimore County,5,402304,2,"Block Group 2, Census Tract 4023.04, Baltimore County, Maryland",88113.0,361,333,28,24000504023042,0.9224376731301939
431,G24000504023043,24,Baltimore County,5,402304,3,"Block Group 3, Census Tract 4023.04, Baltimore County, Maryland",62125.0,511,481,30,24000504023043,0.9412915851272016
432,G24000504023051,24,Baltimore County,5,402305,1,"Block Group 1, Census Tract 4023.05, Baltimore County, Maryland",96250.0,300,288,12,24000504023051,0.96
433,G24000504023052,24,Baltimore County,5,402305,2,"Block Group 2, Census Tract 4023.05, Baltimore County, Maryland",46579.0,535,508,27,24000504023052,0.9495327102803738
434,G24000504023061,24,Baltimore County,5,402306,1,"Block Group 1, Census Tract 4023.06, Baltimore County, Maryland",49653.0,1262,1195,67,24000504023061,0.9469096671949286
435,G24000504023062,24,Baltimore County,5,402306,2,"Block Group 2, Census Tract 4023.06, Baltimore County, Maryland",49615.0,441,418,23,24000504023062,0.9478458049886621
436,G24000504023071,24,Baltimore County,5,402307,1,"Block Group 1, Census Tract 4023.07, Baltimore County, Maryland",55019.0,695,645,50,24000504023071,0.9280575539568345
437,G24000504023072,24,Baltimore County,5,402307,2,"Block Group 2, Census Tract 4023.07, Baltimore County, Maryland",69625.0,795,795,0,24000504023072,1.0
438,G24000504023073,24,Baltimore County,5,402307,3,"Block Group 3, Census Tract 4023.07, Baltimore County, Maryland",68872.0,1148,949,199,24000504023073,0.8266550522648084
439,G24000504024031,24,Baltimore County,5,402403,1,"Block Group 1, Census Tract 4024.03, Baltimore County, Maryland",55956.0,353,341,12,24000504024031,0.9660056657223796
440,G24000504024032,24,Baltimore County,5,402403,2,"Block Group 2, Census Tract 4024.03, Baltimore County, Maryland",76016.0,539,501,38,24000504024032,0.9294990723562152
441,G24000504024041,24,Baltimore County,5,402404,1,"Block Group 1, Census Tract 4024.04, Baltimore County, Maryland",53715.0,819,782,37,24000504024041,0.9548229548229549
442,G24000504024042,24,Baltimore County,5,402404,2,"Block Group 2, Census Tract 4024.04, Baltimore County, Maryland",55046.0,875,833,42,24000504024042,0.952
443,G24000504024043,24,Baltimore County,5,402404,3,"Block Group 3, Census Tract 4024.04, Baltimore County, Maryland",48232.0,644,568,76,24000504024043,0.8819875776397516
444,G24000504024051,24,Baltimore County,5,402405,1,"Block Group 1, Census Tract 4024.05, Baltimore County, Maryland",70313.0,340,340,0,24000504024051,1.0
445,G24000504024052,24,Baltimore County,5,402405,2,"Block Group 2, Census Tract 4024.05, Baltimore County, Maryland",52757.0,1139,1053,86,24000504024052,0.9244951712028094
446,G24000504024061,24,Baltimore County,5,402406,1,"Block Group 1, Census Tract 4024.06, Baltimore County, Maryland",61351.0,364,334,30,24000504024061,0.9175824175824175
447,G24000504024062,24,Baltimore County,5,402406,2,"Block Group 2, Census Tract 4024.06, Baltimore County, Maryland",63917.0,1030,882,148,24000504024062,0.8563106796116505
448,G24000504024063,24,Baltimore County,5,402406,3,"Block Group 3, Census Tract 4024.06, Baltimore County, Maryland",83020.0,1590,1254,336,24000504024063,0.7886792452830189
449,G24000504024071,24,Baltimore County,5,402407,1,"Block Group 1, Census Tract 4024.07, Baltimore County, Maryland",85694.0,274,223,51,24000504024071,0.8138686131386861
450,G24000504024072,24,Baltimore County,5,402407,2,"Block Group 2, Census Tract 4024.07, Baltimore County, Maryland",30167.0,340,320,20,24000504024072,0.9411764705882353
451,G24000504025031,24,Baltimore County,5,402503,1,"Block Group 1, Census Tract 4025.03, Baltimore County, Maryland",46981.0,916,902,14,24000504025031,0.9847161572052402
452,G24000504025032,24,Baltimore County,5,402503,2,"Block Group 2, Census Tract 4025.03, Baltimore County, Maryland",93287.0,585,557,28,24000504025032,0.9521367521367521
453,G24000504025033,24,Baltimore County,5,402503,3,"Block Group 3, Census Tract 4025.03, Baltimore County, Maryland",42522.0,723,693,30,24000504025033,0.9585062240663901
454,G24000504025041,24,Baltimore County,5,402504,1,"Block Group 1, Census Tract 4025.04, Baltimore County, Maryland",85709.0,844,823,21,24000504025041,0.9751184834123223
455,G24000504025042,24,Baltimore County,5,402504,2,"Block Group 2, Census Tract 4025.04, Baltimore County, Maryland",105962.0,759,700,59,24000504025042,0.922266139657444
456,G24000504025051,24,Baltimore County,5,402505,1,"Block Group 1, Census Tract 4025.05, Baltimore County, Maryland",82462.0,367,367,0,24000504025051,1.0
457,G24000504025052,24,Baltimore County,5,402505,2,"Block Group 2, Census Tract 4025.05, Baltimore County, Maryland",51385.0,1041,1015,26,24000504025052,0.9750240153698367
458,G24000504025061,24,Baltimore County,5,402506,1,"Block Group 1, Census Tract 4025.06, Baltimore County, Maryland",80943.0,763,734,29,24000504025061,0.9619921363040629
459,G24000504025062,24,Baltimore County,5,402506,2,"Block Group 2, Census Tract 4025.06, Baltimore County, Maryland",108358.0,709,709,0,24000504025062,1.0
460,G24000504025091,24,Baltimore County,5,402509,1,"Block Group 1, Census Tract 4025.09, Baltimore County, Maryland",104396.0,1162,1162,0,24000504025091,1.0
461,G24000504025092,24,Baltimore County,5,402509,2,"Block Group 2, Census Tract 4025.09, Baltimore County, Maryland",92500.0,1689,1464,225,24000504025092,0.866785079928952
462,G24000504025093,24,Baltimore County,5,402509,3,"Block Group 3, Census Tract 4025.09, Baltimore County, Maryland",71194.0,1577,1528,49,24000504025093,0.9689283449587826
463,G24000504026021,24,Baltimore County,5,402602,1,"Block Group 1, Census Tract 4026.02, Baltimore County, Maryland",68050.0,363,363,0,24000504026021,1.0
464,G24000504026022,24,Baltimore County,5,402602,2,"Block Group 2, Census Tract 4026.02, Baltimore County, Maryland",82708.0,378,367,11,24000504026022,0.9708994708994709
465,G24000504026031,24,Baltimore County,5,402603,1,"Block Group 1, Census Tract 4026.03, Baltimore County, Maryland",120990.0,704,631,73,24000504026031,0.8963068181818182
466,G24000504026032,24,Baltimore County,5,402603,2,"Block Group 2, Census Tract 4026.03, Baltimore County, Maryland",120735.0,918,836,82,24000504026032,0.9106753812636166
467,G24000504026033,24,Baltimore County,5,402603,3,"Block Group 3, Census Tract 4026.03, Baltimore County, Maryland",90172.0,865,779,86,24000504026033,0.900578034682081
468,G24000504026041,24,Baltimore County,5,402604,1,"Block Group 1, Census Tract 4026.04, Baltimore County, Maryland",84474.0,887,870,17,24000504026041,0.9808342728297632
469,G24000504026042,24,Baltimore County,5,402604,2,"Block Group 2, Census Tract 4026.04, Baltimore County, Maryland",87099.0,980,980,0,24000504026042,1.0
470,G24000504026043,24,Baltimore County,5,402604,3,"Block Group 3, Census Tract 4026.04, Baltimore County, Maryland",110446.0,338,229,109,24000504026043,0.6775147928994083
471,G24000504031001,24,Baltimore County,5,403100,1,"Block Group 1, Census Tract 4031, Baltimore County, Maryland",70500.0,415,386,29,24000504031001,0.9301204819277108
472,G24000504031002,24,Baltimore County,5,403100,2,"Block Group 2, Census Tract 4031, Baltimore County, Maryland",77644.0,549,517,32,24000504031002,0.941712204007286
473,G24000504032011,24,Baltimore County,5,403201,1,"Block Group 1, Census Tract 4032.01, Baltimore County, Maryland",81354.0,887,887,0,24000504032011,1.0
474,G24000504032012,24,Baltimore County,5,403201,2,"Block Group 2, Census Tract 4032.01, Baltimore County, Maryland",68409.0,326,262,64,24000504032012,0.803680981595092
475,G24000504032021,24,Baltimore County,5,403202,1,"Block Group 1, Census Tract 4032.02, Baltimore County, Maryland",71488.0,881,827,54,24000504032021,0.9387060158910329
476,G24000504033001,24,Baltimore County,5,403300,1,"Block Group 1, Census Tract 4033, Baltimore County, Maryland",108466.0,339,317,22,24000504033001,0.9351032448377581
477,G24000504033002,24,Baltimore County,5,403300,2,"Block Group 2, Census Tract 4033, Baltimore County, Maryland",74485.0,704,679,25,24000504033002,0.9644886363636364
478,G24000504034011,24,Baltimore County,5,403401,1,"Block Group 1, Census Tract 4034.01, Baltimore County, Maryland",60132.0,1137,1046,91,24000504034011,0.9199648197009674
479,G24000504034012,24,Baltimore County,5,403401,2,"Block Group 2, Census Tract 4034.01, Baltimore County, Maryland",79306.0,844,711,133,24000504034012,0.8424170616113744
480,G24000504034021,24,Baltimore County,5,403402,1,"Block Group 1, Census Tract 4034.02, Baltimore County, Maryland",41818.0,883,842,41,24000504034021,0.9535673839184597
481,G24000504034022,24,Baltimore County,5,403402,2,"Block Group 2, Census Tract 4034.02, Baltimore County, Maryland",68359.0,553,553,0,24000504034022,1.0
482,G24000504034023,24,Baltimore County,5,403402,3,"Block Group 3, Census Tract 4034.02, Baltimore County, Maryland",,214,214,0,24000504034023,1.0
483,G24000504034024,24,Baltimore County,5,403402,4,"Block Group 4, Census Tract 4034.02, Baltimore County, Maryland",51808.0,529,529,0,24000504034024,1.0
484,G24000504035001,24,Baltimore County,5,403500,1,"Block Group 1, Census Tract 4035, Baltimore County, Maryland",100208.0,663,637,26,24000504035001,0.9607843137254902
485,G24000504035002,24,Baltimore County,5,403500,2,"Block Group 2, Census Tract 4035, Baltimore County, Maryland",86494.0,857,807,50,24000504035002,0.941656942823804
486,G24000504035003,24,Baltimore County,5,403500,3,"Block Group 3, Census Tract 4035, Baltimore County, Maryland",114470.0,342,342,0,24000504035003,1.0
487,G24000504036011,24,Baltimore County,5,403601,1,"Block Group 1, Census Tract 4036.01, Baltimore County, Maryland",75083.0,365,365,0,24000504036011,1.0
488,G24000504036012,24,Baltimore County,5,403601,2,"Block Group 2, Census Tract 4036.01, Baltimore County, Maryland",124722.0,404,376,28,24000504036012,0.9306930693069307
489,G24000504036013,24,Baltimore County,5,403601,3,"Block Group 3, Census Tract 4036.01, Baltimore County, Maryland",71204.0,1276,1222,54,24000504036013,0.957680250783699
490,G24000504036021,24,Baltimore County,5,403602,1,"Block Group 1, Census Tract 4036.02, Baltimore County, Maryland",79417.0,1263,1165,98,24000504036021,0.9224069675376089
491,G24000504036022,24,Baltimore County,5,403602,2,"Block Group 2, Census Tract 4036.02, Baltimore County, Maryland",119242.0,1104,1054,50,24000504036022,0.9547101449275363
492,G24000504037011,24,Baltimore County,5,403701,1,"Block Group 1, Census Tract 4037.01, Baltimore County, Maryland",68634.0,1193,1111,82,24000504037011,0.9312657166806371
493,G24000504037012,24,Baltimore County,5,403701,2,"Block Group 2, Census Tract 4037.01, Baltimore County, Maryland",156953.0,355,342,13,24000504037012,0.9633802816901409
494,G24000504037013,24,Baltimore County,5,403701,3,"Block Group 3, Census Tract 4037.01, Baltimore County, Maryland",59464.0,464,454,10,24000504037013,0.978448275862069
495,G24000504037014,24,Baltimore County,5,403701,4,"Block Group 4, Census Tract 4037.01, Baltimore County, Maryland",147619.0,350,350,0,24000504037014,1.0
496,G24000504037015,24,Baltimore County,5,403701,5,"Block Group 5, Census Tract 4037.01, Baltimore County, Maryland",81034.0,1034,952,82,24000504037015,0.9206963249516441
497,G24000504037021,24,Baltimore County,5,403702,1,"Block Group 1, Census Tract 4037.02, Baltimore County, Maryland",93059.0,1008,891,117,24000504037021,0.8839285714285714
498,G24000504037022,24,Baltimore County,5,403702,2,"Block Group 2, Census Tract 4037.02, Baltimore County, Maryland",66696.0,1241,1161,80,24000504037022,0.935535858178888
499,G24000504038011,24,Baltimore County,5,403801,1,"Block Group 1, Census Tract 4038.01, Baltimore County, Maryland",192188.0,654,624,30,24000504038011,0.9541284403669725
500,G24000504038021,24,Baltimore County,5,403802,1,"Block Group 1, Census Tract 4038.02, Baltimore County, Maryland",188472.0,585,585,0,24000504038021,1.0
501,G24000504038022,24,Baltimore County,5,403802,2,"Block Group 2, Census Tract 4038.02, Baltimore County, Maryland",156736.0,572,485,87,24000504038022,0.8479020979020979
502,G24000504038031,24,Baltimore County,5,403803,1,"Block Group 1, Census Tract 4038.03, Baltimore County, Maryland",82768.0,1264,1213,51,24000504038031,0.9596518987341772
503,G24000504038032,24,Baltimore County,5,403803,2,"Block Group 2, Census Tract 4038.03, Baltimore County, Maryland",125994.0,490,481,9,24000504038032,0.9816326530612245
504,G24000504041011,24,Baltimore County,5,404101,1,"Block Group 1, Census Tract 4041.01, Baltimore County, Maryland",127200.0,761,678,83,24000504041011,0.8909329829172142
505,G24000504041012,24,Baltimore County,5,404101,2,"Block Group 2, Census Tract 4041.01, Baltimore County, Maryland",90515.0,2182,1917,265,24000504041012,0.8785517873510541
506,G24000504041021,24,Baltimore County,5,404102,1,"Block Group 1, Census Tract 4041.02, Baltimore County, Maryland",81622.0,1137,1137,0,24000504041021,1.0
507,G24000504041022,24,Baltimore County,5,404102,2,"Block Group 2, Census Tract 4041.02, Baltimore County, Maryland",53798.0,1159,1159,0,24000504041022,1.0
508,G24000504042011,24,Baltimore County,5,404201,1,"Block Group 1, Census Tract 4042.01, Baltimore County, Maryland",56830.0,1264,1123,141,24000504042011,0.8884493670886076
509,G24000504042012,24,Baltimore County,5,404201,2,"Block Group 2, Census Tract 4042.01, Baltimore County, Maryland",86964.0,442,410,32,24000504042012,0.9276018099547512
510,G24000504042013,24,Baltimore County,5,404201,3,"Block Group 3, Census Tract 4042.01, Baltimore County, Maryland",118083.0,589,589,0,24000504042013,1.0
511,G24000504042021,24,Baltimore County,5,404202,1,"Block Group 1, Census Tract 4042.02, Baltimore County, Maryland",67036.0,851,851,0,24000504042021,1.0
512,G24000504042022,24,Baltimore County,5,404202,2,"Block Group 2, Census Tract 4042.02, Baltimore County, Maryland",67941.0,476,440,36,24000504042022,0.9243697478991597
513,G24000504042023,24,Baltimore County,5,404202,3,"Block Group 3, Census Tract 4042.02, Baltimore County, Maryland",49432.0,877,772,105,24000504042023,0.8802736602052451
514,G24000504042024,24,Baltimore County,5,404202,4,"Block Group 4, Census Tract 4042.02, Baltimore County, Maryland",41623.0,670,554,116,24000504042024,0.826865671641791
515,G24000504044021,24,Baltimore County,5,404402,1,"Block Group 1, Census Tract 4044.02, Baltimore County, Maryland",117448.0,433,433,0,24000504044021,1.0
516,G24000504044022,24,Baltimore County,5,404402,2,"Block Group 2, Census Tract 4044.02, Baltimore County, Maryland",72083.0,981,981,0,24000504044022,1.0
517,G24000504044023,24,Baltimore County,5,404402,3,"Block Group 3, Census Tract 4044.02, Baltimore County, Maryland",138750.0,914,898,16,24000504044023,0.9824945295404814
518,G24000504044031,24,Baltimore County,5,404403,1,"Block Group 1, Census Tract 4044.03, Baltimore County, Maryland",73125.0,504,487,17,24000504044031,0.9662698412698413
519,G24000504044032,24,Baltimore County,5,404403,2,"Block Group 2, Census Tract 4044.03, Baltimore County, Maryland",48036.0,1665,1538,127,24000504044032,0.9237237237237237
520,G24000504044041,24,Baltimore County,5,404404,1,"Block Group 1, Census Tract 4044.04, Baltimore County, Maryland",63350.0,1142,1131,11,24000504044041,0.9903677758318739
